UG01_Leituras.Turbina_TempoEqualizacao,UG01_750_852,4x,13325,,Undesignated
UG01_Leituras.Turbina_TempoEqualizacao_Minuto,UG01_750_852,4x,13327,,Undesignated
UG01_Leituras.Turbina_Vibracao01,UG01_750_852,4x,13329,,Undesignated
UG01_Leituras.Turbina_Vibracao02,UG01_750_852,4x,13330,,Undesignated
UG01_Leituras.Turbina_Vibracao03,UG01_750_852,4x,13331,,Undesignated
UG01_Leituras.Turbina_Vibracao04,UG01_750_852,4x,13332,,Undesignated
UG01_Leituras.Turbina_Vibracao05,UG01_750_852,4x,13333,,Undesignated
UG01_Leituras.Turbina_Vibracao06,UG01_750_852,4x,13334,,Undesignated
UG01_Leituras.Turbina_Vibracao07,UG01_750_852,4x,13335,,Undesignated
UG01_Leituras.Turbina_Vibracao08,UG01_750_852,4x,13336,,Undesignated
UG01_Leituras.Turbina_Vibracao09,UG01_750_852,4x,13337,,Undesignated
UG01_Leituras.Turbina_Vibracao10,UG01_750_852,4x,13338,,Undesignated
UG01_Leituras.Reserva_13337,UG01_750_852,4x,13339,,Undesignated
UG01_Leituras.Reserva_13338,UG01_750_852,4x,13340,,Undesignated
UG01_Leituras.Reserva_13339,UG01_750_852,4x,13341,,Undesignated
UG01_Leituras.Reserva_13340,UG01_750_852,4x,13342,,Undesignated
UG01_Leituras.Reserva_13341,UG01_750_852,4x,13343,,Undesignated
UG01_Leituras.Reserva_13342,UG01_750_852,4x,13344,,Undesignated
UG01_Leituras.Reserva_13343,UG01_750_852,4x,13345,,Undesignated
UG01_Leituras.Reserva_13344,UG01_750_852,4x,13346,,Undesignated
UG01_Leituras.Reserva_13345,UG01_750_852,4x,13347,,Undesignated
UG01_Leituras.Reserva_13346,UG01_750_852,4x,13348,,Undesignated
UG01_Leituras.F50_U_FaseAB,UG01_750_852,4x,13349,,Undesignated
UG01_Leituras.F50_U_FaseBC,UG01_750_852,4x,13350,,Undesignated
UG01_Leituras.F50_U_FaseCA,UG01_750_852,4x,13351,,Undesignated
UG01_Leituras.F50_U_FaseAN,UG01_750_852,4x,13352,,Undesignated
UG01_Leituras.F50_U_FaseBN,UG01_750_852,4x,13353,,Undesignated
UG01_Leituras.F50_U_FaseCN,UG01_750_852,4x,13354,,Undesignated
UG01_Leituras.F50_I_FaseA,UG01_750_852,4x,13355,,Undesignated
UG01_Leituras.F50_I_FaseB,UG01_750_852,4x,13356,,Undesignated
UG01_Leituras.F50_I_FaseC,UG01_750_852,4x,13357,,Undesignated
UG01_Leituras.F50_I_Neutro,UG01_750_852,4x,13358,,Undesignated
UG01_Leituras.F50_P_INST,UG01_750_852,4x,13359,,16-bit Unsigned
UG01_Leituras.F50_Q_INST,UG01_750_852,4x,13360,,Undesignated
UG01_Leituras.F50_S_INST,UG01_750_852,4x,13361,,Undesignated
UG01_Leituras.F50_PF_INST,UG01_750_852,4x,13362,,Undesignated
UG01_Leituras.F50_FHz_INST,UG01_750_852,4x,13363,,Undesignated
UG01_Leituras.F50_U_Seq_Pos,UG01_750_852,4x,13364,,Undesignated
UG01_Leituras.F50_U_Seq_Neg,UG01_750_852,4x,13365,,Undesignated
UG01_Leituras.F50_U_Seq_Zero,UG01_750_852,4x,13366,,Undesignated
UG01_Leituras.F50_I_Seq_Pos,UG01_750_852,4x,13367,,Undesignated
UG01_Leituras.F50_I_Seq_Neg,UG01_750_852,4x,13368,,Undesignated
UG01_Leituras.F50_I_Seq_Zero,UG01_750_852,4x,13369,,Undesignated
UG01_Leituras.Reserva_13368,UG01_750_852,4x,13370,,Undesignated
UG01_Leituras.Reserva_13369,UG01_750_852,4x,13371,,Undesignated
UG01_Leituras.Reserva_13370,UG01_750_852,4x,13372,,Undesignated
UG01_Leituras.Reserva_13371,UG01_750_852,4x,13373,,Undesignated
UG01_Leituras.Reserva_13372,UG01_750_852,4x,13374,,Undesignated
UG01_Leituras.Reserva_13373,UG01_750_852,4x,13375,,Undesignated
UG01_Leituras.Reserva_13374,UG01_750_852,4x,13376,,Undesignated
UG01_Leituras.Reserva_13375,UG01_750_852,4x,13377,,Undesignated
UG01_Leituras.Reserva_13376,UG01_750_852,4x,13378,,Undesignated
UG01_Leituras.Gerador_Vbarra,UG01_750_852,4x,13379,,Undesignated
UG01_Leituras.Gerador_ExcitacaoTensao,UG01_750_852,4x,13380,,Undesignated
UG01_Leituras.Gerador_ExcitacaoCorrente,UG01_750_852,4x,13381,,Undesignated
UG01_Leituras.Gerador_Media_Varm,UG01_750_852,4x,13407,,Undesignated
UG01_Leituras.Gerador_Media_Iarm,UG01_750_852,4x,1340,,Undesignated
UG01_Leituras.MED_750450_AR1_RTD1,UG01_750_852,4x,13409,,32-bit Float
UG01_Leituras.MED_750450_AR1_RTD2,UG01_750_852,4x,13411,,32-bit Float
UG01_Leituras.MED_750450_AR1_RTD3,UG01_750_852,4x,13413,,32-bit Float
UG01_Leituras.MED_750450_AR1_RTD4,UG01_750_852,4x,13415,,32-bit Float
UG01_Leituras.MED_750450_AR2_RTD1,UG01_750_852,4x,13417,,32-bit Float
UG01_Leituras.MED_750450_AR2_RTD2,UG01_750_852,4x,13419,,32-bit Float
UG01_Leituras.MED_750450_AR2_RTD3,UG01_750_852,4x,13421,,32-bit Float
UG01_Leituras.MED_750450_AR2_RTD4,UG01_750_852,4x,13423,,32-bit Float
UG01_Leituras.MED_750450_AR3_RTD1,UG01_750_852,4x,13425,,32-bit Float
UG01_Leituras.MED_750450_AR3_RTD2,UG01_750_852,4x,13427,,32-bit Float
UG01_Leituras.MED_750450_AR3_RTD3,UG01_750_852,4x,13429,,32-bit Float
UG01_Leituras.MED_750450_AR3_RTD4,UG01_750_852,4x,13431,,32-bit Float
UG01_Leituras.MED_750450_AR4_RTD1,UG01_750_852,4x,13433,,32-bit Float
UG01_Leituras.MED_750450_AR4_RTD2,UG01_750_852,4x,13435,,32-bit Float
