UG01_Comandos.Reserva_20493,UG01,1x,20493,,Bit
UG01_Comandos.Reserva_20494,UG01,1x,20494,,Bit
UG01_Comandos.Reserva_20495,UG01,1x,20495,,Bit
UG01_Comandos.Reserva_20496,UG01,1x,20496,,Bit
UG01_Comandos.SFA_Operacional,UG01,1x,20497,,Bit
UG01_Comandos.SFA_Ligada,UG01,1x,20498,,Bit
UG01_Comandos.SFA_Desligada,UG01,1x,20499,,Bit
UG01_Comandos.SFA_StatusBomba01,UG01,1x,20500,,Bit
UG01_Comandos.SFA_StatusBomba02,UG01,1x,20501,,Bit
UG01_Comandos.SFA_TRIPBomba01,UG01,1x,20502,,Bit
UG01_Comandos.SFA_TRIPBomba02,UG01,1x,20503,,Bit
UG01_Comandos.SFA_Pressostato01,UG01,1x,20504,,Bit
UG01_Comandos.SFA_Pressostato02,UG01,1x,20505,,Bit
UG01_Comandos.SFA_Pressostato03,UG01,1x,20506,,Bit
UG01_Comandos.Reserva_20507,UG01,1x,20507,,Bit
UG01_Comandos.Reserva_20508,UG01,1x,20508,,Bit
UG01_Comandos.Reserva_20509,UG01,1x,20509,,Bit
UG01_Comandos.Reserva_20510,UG01,1x,20510,,Bit
UG01_Comandos.Reserva_20511,UG01,1x,20511,,Bit
UG01_Comandos.Reserva_20512,UG01,1x,20512,,Bit
UG01_Comandos.Turbina_DistribuidorFechado,UG01,1x,20513,,Bit
UG01_Comandos.Turbina_BorboletaAbrindo,UG01,1x,20514,,Bit
UG01_Comandos.Turbina_BorboletaFechando,UG01,1x,20515,,Bit
UG01_Comandos.Turbina_BorboletaCracking,UG01,1x,20516,,Bit
UG01_Comandos.Turbina_BorboletaFechada,UG01,1x,20517,,Bit
UG01_Comandos.Turbina_BorboletaAberta,UG01,1x,20518,,Bit
UG01_Comandos.Turbina_BorboletaRetencao,UG01,1x,20519,,Bit
UG01_Comandos.Turbina_BorboletaTravada,UG01,1x,20520,,Bit
UG01_Comandos.Turbina_BorboletaDeriva,UG01,1x,20521,,Bit
UG01_Comandos.Turbina_ByPassAbrindo,UG01,1x,20522,,Bit
UG01_Comandos.Turbina_ByPassFechando,UG01,1x,20523,,Bit
UG01_Comandos.Turbina_ByPassFechado,UG01,1x,20524,,Bit
UG01_Comandos.Turbina_ByPassAberto,UG01,1x,20525,,Bit
UG01_Comandos.Turbina_Operacional,UG01,1x,20526,,Bit
UG01_Comandos.Turbina_Equalizando,UG01,1x,20527,,Bit
UG01_Comandos.Turbina_Equalizada,UG01,1x,20528,,Bit
UG01_Comandos.Turbina_Aberta,UG01,1x,20529,,Bit
UG01_Comandos.Turbina_Fechada,UG01,1x,20530,,Bit
UG01_Comandos.Turbina_PasDesalinhadas,UG01,1x,20531,,Bit
UG01_Comandos.Turbina_Pressostato01,UG01,1x,20532,,Bit
UG01_Comandos.Turbina_Pressostato02,UG01,1x,20533,,Bit
UG01_Comandos.Turbina_Pressostato03,UG01,1x,20534,,Bit
UG01_Comandos.Turbina_BorboletaSeguranca,UG01,1x,20535,,Bit
UG01_Comandos.Reserva_20536,UG01,1x,20536,,Bit
UG01_Comandos.Reserva_20537,UG01,1x,20537,,Bit
UG01_Comandos.Reserva_20538,UG01,1x,20538,,Bit
UG01_Comandos.Reserva_20539,UG01,1x,20539,,Bit
UG01_Comandos.Reserva_20540,UG01,1x,20540,,Bit
UG01_Comandos.Reserva_20541,UG01,1x,20541,,Bit
UG01_Comandos.Reserva_20542,UG01,1x,20542,,Bit
UG01_Comandos.Reserva_20543,UG01,1x,20543,,Bit
UG01_Comandos.Reserva_20544,UG01,1x,20544,,Bit
UG01_Comandos.RegV_Habilitado,UG01,1x,20545,,Bit
UG01_Comandos.RegV_Desabilitado,UG01,1x,20546,,Bit
UG01_Comandos.RegV_ProtecoesAtuadas,UG01,1x,20547,,Bit
UG01_Comandos.RegV_TurbinaParada,UG01,1x,20548,,Bit
UG01_Comandos.RegV_RPM030,UG01,1x,20549,,Bit
UG01_Comandos.RegV_RPM090,UG01,1x,20550,,Bit
UG01_Comandos.RegV_RPM100,UG01,1x,20551,,Bit
UG01_Comandos.RegV_RPM125,UG01,1x,20552,,Bit
UG01_Comandos.RegV_CargaZerada,UG01,1x,20553,,Bit
UG01_Comandos.RegV_ValvSeguranca01,UG01,1x,20554,,Bit
UG01_Comandos.RegV_ValvSeguranca02,UG01,1x,20555,,Bit
UG01_Comandos.RegV_ValvSeg_Borboleta,UG01,1x,20556,,Bit
UG01_Comandos.RegV_Ctrl_Man_Distribuidor_Status,UG01,1x,20557,,Bit
UG01_Comandos.RegV_Ctrl_Man_ValvDistr_Status,UG01,1x,20558,,Bit
UG01_Comandos.RegV_Ctrl_Man_Rotor_Status,UG01,1x,20559,,Bit
UG01_Comandos.RegV_Ctrl_Velocidade_Status,UG01,1x,20560,,Bit
UG01_Comandos.RegV_Estatismo_Status,UG01,1x,20561,,Bit
UG01_Comandos.RegV_BaseCarga_Status,UG01,1x,20562,,Bit
UG01_Comandos.RegV_Compensacao_PotP_Status,UG01,1x,20563,,Bit
UG01_Comandos.RegV_Ctrl_PotP_Status,UG01,1x,20564,,Bit
UG01_Comandos.RegV_MaquinaEmDescarga,UG01,1x,20565,,Bit
UG01_Comandos.RegV_SobreVel_Mecanica,UG01,1x,20566,,Bit
UG01_Comandos.Reserva_20567,UG01,1x,20567,,Bit
UG01_Comandos.Reserva_20568,UG01,1x,20568,,Bit
UG01_Comandos.Reserva_20569,UG01,1x,20569,,Bit
UG01_Comandos.Reserva_20570,UG01,1x,20570,,Bit
UG01_Comandos.Reserva_20571,UG01,1x,20571,,Bit
UG01_Comandos.Reserva_20572,UG01,1x,20572,,Bit
UG01_Comandos.Reserva_20573,UG01,1x,20573,,Bit
UG01_Comandos.Reserva_20574,UG01,1x,20574,,Bit
UG01_Comandos.Reserva_20575,UG01,1x,20575,,Bit
UG01_Comandos.Reserva_20576,UG01,1x,20576,,Bit
UG01_Comandos.RegT_Habilitado,UG01,1x,20577,,Bit
UG01_Comandos.RegT_Desabilitado,UG01,1x,20578,,Bit
UG01_Comandos.RegT_41C_Ligado,UG01,1x,20579,,Bit
UG01_Comandos.RegT_41C_Desligado,UG01,1x,20580,,Bit
UG01_Comandos.RegT_PreExcitacao,UG01,1x,20581,,Bit
UG01_Comandos.RegT_SemErro,UG01,1x,20582,,Bit
UG01_Comandos.RegT_TensaoEstabilizada,UG01,1x,20583,,Bit
UG01_Comandos.RegT_Protecao_Atuada,UG01,1x,20584,,Bit
UG01_Comandos.RegT_Ctrl_Tensao_Status,UG01,1x,20585,,Bit
UG01_Comandos.RegT_Ctrl_FP_Status,UG01,1x,20586,,Bit
UG01_Comandos.RegT_Ctrl_VAR_Status,UG01,1x,20587,,Bit
UG01_Comandos.RegT_Escova_Positiva,UG01,1x,20588,,Bit
UG01_Comandos.RegT_Escova_Negativa,UG01,1x,20589,,Bit
UG01_Comandos.Reserva_20590,UG01,1x,20590,,Bit
UG01_Comandos.Reserva_20591,UG01,1x,20591,,Bit
UG01_Comandos.Reserva_20592,UG01,1x,20592,,Bit
UG01_Comandos.Reserva_20593,UG01,1x,20593,,Bit
UG01_Comandos.Reserva_20594,UG01,1x,20594,,Bit
UG01_Comandos.Reserva_20595,UG01,1x,20595,,Bit
UG01_Comandos.Reserva_20596,UG01,1x,20596,,Bit
UG01_Comandos.Reserva_20597,UG01,1x,20597,,Bit
UG01_Comandos.Reserva_20598,UG01,1x,20598,,Bit
UG01_Comandos.Reserva_20599,UG01,1x,20599,,Bit
UG01_Comandos.Reserva_20600,UG01,1x,20600,,Bit
UG01_Comandos.Reserva_20601,UG01,1x,20601,,Bit
UG01_Comandos.Reserva_20602,UG01,1x,20602,,Bit
UG01_Comandos.Reserva_20603,UG01,1x,20603,,Bit
UG01_Comandos.Reserva_20604,UG01,1x,20604,,Bit
UG01_Comandos.Reserva_20605,UG01,1x,20605,,Bit
UG01_Comandos.Reserva_20606,UG01,1x,20606,,Bit
UG01_Comandos.Reserva_20607,UG01,1x,20607,,Bit
UG01_Comandos.Reserva_20608,UG01,1x,20608,,Bit
UG01_Comandos.Sinc_Habilitado,UG01,1x,20609,,Bit
UG01_Comandos.Sinc_ModoAuto,UG01,1x,20610,,Bit
UG01_Comandos.Sinc_ModoManual,UG01,1x,20611,,Bit
UG01_Comandos.Sinc_ModoBM,UG01,1x,20612,,Bit
UG01_Comandos.Reserva_20613,UG01,1x,20613,,Bit
UG01_Comandos.Reserva_20614,UG01,1x,20614,,Bit
UG01_Comandos.Reserva_20615,UG01,1x,20615,,Bit
UG01_Comandos.Reserva_20616,UG01,1x,20616,,Bit
UG01_Comandos.Reserva_20617,UG01,1x,20617,,Bit
UG01_Comandos.Reserva_20618,UG01,1x,20618,,Bit
UG01_Comandos.Reserva_20619,UG01,1x,20619,,Bit
UG01_Comandos.Reserva_20620,UG01,1x,20620,,Bit
UG01_Comandos.Reserva_20621,UG01,1x,20621,,Bit
UG01_Comandos.Reserva_20622,UG01,1x,20622,,Bit
UG01_Comandos.Reserva_20623,UG01,1x,20623,,Bit
UG01_Comandos.Reserva_20624,UG01,1x,20624,,Bit
UG01_Comandos.Rele86E_Status,UG01,1x,20625,,Bit
UG01_Comandos.Rele86M_Status,UG01,1x,20626,,Bit
UG01_Comandos.Rele86H_Status,UG01,1x,20627,,Bit
UG01_Comandos.Reserva_20628,UG01,1x,20628,,Bit
UG01_Comandos.Reserva_20629,UG01,1x,20629,,Bit
UG01_Comandos.Reserva_20630,UG01,1x,20630,,Bit
UG01_Comandos.Reserva_20631,UG01,1x,20631,,Bit
UG01_Comandos.Reserva_20632,UG01,1x,20632,,Bit
UG01_Comandos.Reserva_20633,UG01,1x,20633,,Bit
UG01_Comandos.Reserva_20634,UG01,1x,20634,,Bit
UG01_Comandos.Reserva_20635,UG01,1x,20635,,Bit
UG01_Comandos.Reserva_20636,UG01,1x,20636,,Bit
UG01_Comandos.Reserva_20637,UG01,1x,20637,,Bit
UG01_Comandos.Reserva_20638,UG01,1x,20638,,Bit
UG01_Comandos.Reserva_20639,UG01,1x,20639,,Bit
UG01_Comandos.Reserva_20640,UG01,1x,20640,,Bit
UG01_Comandos.Disj52G_Aberto,UG01,1x,20641,,Bit
UG01_Comandos.Disj52G_Fechado,UG01,1x,20642,,Bit
UG01_Comandos.Disj52G_Inconsistente,UG01,1x,20643,,Bit
UG01_Comandos.Disj52G_MolaCarregada,UG01,1x,20644,,Bit
UG01_Comandos.Disj52G_ModoTeste,UG01,1x,20645,,Bit
UG01_Comandos.Disj52G_Inserido,UG01,1x,20646,,Bit
UG01_Comandos.Disj52G_Extraido,UG01,1x,20647,,Bit
UG01_Comandos.Disj52L_Aberto,UG01,1x,20648,,Bit
UG01_Comandos.Disj52L_Fechado,UG01,1x,20649,,Bit
UG01_Comandos.Disj52L_MolaCarregada,UG01,1x,20650,,Bit
UG01_Comandos.Reserva_20651,UG01,1x,20651,,Bit
UG01_Comandos.Reserva_20652,UG01,1x,20652,,Bit
UG01_Comandos.Reserva_20653,UG01,1x,20653,,Bit
UG01_Comandos.Reserva_20654,UG01,1x,20654,,Bit
UG01_Comandos.Reserva_20655,UG01,1x,20655,,Bit
UG01_Comandos.Reserva_20656,UG01,1x,20656,,Bit
UG01_Comandos.PCP_DisjQCCV1_Status,UG01,1x,20657,,Bit
UG01_Comandos.PCP_DisjQCAG_Status,UG01,1x,20658,,Bit
UG01_Comandos.PCP_DisjQCAR_Status,UG01,1x,20659,,Bit
UG01_Comandos.CS_DisjQCC_Status,UG01,1x,20660,,Bit
UG01_Comandos.CS_DisjQCA01_Status,UG01,1x,20661,,Bit
UG01_Comandos.CS_DisjQCA02_Status,UG01,1x,20662,,Bit
UG01_Comandos.PCP_DisjQCCV2_Status,UG01,1x,20663,,Bit
UG01_Comandos.Reserva_20664,UG01,1x,20664,,Bit
UG01_Comandos.Reserva_20665,UG01,1x,20665,,Bit
UG01_Comandos.Reserva_20666,UG01,1x,20666,,Bit
UG01_Comandos.Reserva_20667,UG01,1x,20667,,Bit
UG01_Comandos.Reserva_20668,UG01,1x,20668,,Bit
UG01_Comandos.Reserva_20669,UG01,1x,20669,,Bit
UG01_Comandos.Reserva_20670,UG01,1x,20670,,Bit
UG01_Comandos.Reserva_20671,UG01,1x,20671,,Bit
UG01_Comandos.Reserva_20672,UG01,1x,20672,,Bit
UG01_Comandos.F50_Atuado,UG01,1x,20673,,Bit
UG01_Comandos.Reserva_20674,UG01,1x,20674,,Bit
UG01_Comandos.Reserva_20675,UG01,1x,20675,,Bit
UG01_Comandos.Reserva_20676,UG01,1x,20676,,Bit
UG01_Comandos.Reserva_20677,UG01,1x,20677,,Bit
UG01_Comandos.Reserva_20678,UG01,1x,20678,,Bit
UG01_Comandos.Reserva_20679,UG01,1x,20679,,Bit
UG01_Comandos.Reserva_20680,UG01,1x,20680,,Bit
UG01_Comandos.Reserva_20681,UG01,1x,20681,,Bit
UG01_Comandos.Reserva_20682,UG01,1x,20682,,Bit
UG01_Comandos.Reserva_20683,UG01,1x,20683,,Bit
UG01_Comandos.Reserva_20684,UG01,1x,20684,,Bit
UG01_Comandos.Reserva_20685,UG01,1x,20685,,Bit
UG01_Comandos.Reserva_20686,UG01,1x,20686,,Bit
UG01_Comandos.Reserva_20687,UG01,1x,20687,,Bit
UG01_Comandos.Reserva_20688,UG01,1x,20688,,Bit
UG01_Comandos.Reserva_20689,UG01,1x,20689,,Bit
UG01_Comandos.Reserva_20690,UG01,1x,20690,,Bit
UG01_Comandos.Reserva_20691,UG01,1x,20691,,Bit
UG01_Comandos.Reserva_20692,UG01,1x,20692,,Bit
UG01_Comandos.Reserva_20693,UG01,1x,20693,,Bit
UG01_Comandos.Reserva_20694,UG01,1x,20694,,Bit
UG01_Comandos.Reserva_20695,UG01,1x,20695,,Bit
UG01_Comandos.Reserva_20696,UG01,1x,20696,,Bit
UG01_Comandos.Reserva_20697,UG01,1x,20697,,Bit
UG01_Comandos.Reserva_20698,UG01,1x,20698,,Bit
UG01_Comandos.Reserva_20699,UG01,1x,20699,,Bit
UG01_Comandos.Reserva_20700,UG01,1x,20700,,Bit
UG01_Comandos.Reserva_20701,UG01,1x,20701,,Bit
UG01_Comandos.Reserva_20702,UG01,1x,20702,,Bit
UG01_Comandos.Reserva_20703,UG01,1x,20703,,Bit
UG01_Comandos.Reserva_20704,UG01,1x,20704,,Bit
UG01_Comandos.AlarmeAtivo,UG01,1x,20705,,Bit
UG01_Comandos.AlarmeLatente,UG01,1x,20706,,Bit
UG01_Comandos.Reserva_20707,UG01,1x,20707,,Bit
UG01_Comandos.Reserva_20708,UG01,1x,20708,,Bit
UG01_Comandos.Reserva_20709,UG01,1x,20709,,Bit
UG01_Comandos.Reserva_20710,UG01,1x,20710,,Bit
UG01_Comandos.Reserva_20711,UG01,1x,20711,,Bit
UG01_Comandos.Reserva_20712,UG01,1x,20712,,Bit
UG01_Comandos.Reserva_20713,UG01,1x,20713,,Bit
UG01_Comandos.Reserva_20714,UG01,1x,20714,,Bit
UG01_Comandos.Reserva_20715,UG01,1x,20715,,Bit
UG01_Comandos.Reserva_20716,UG01,1x,20716,,Bit
UG01_Comandos.Reserva_20717,UG01,1x,20717,,Bit
UG01_Comandos.Reserva_20718,UG01,1x,20718,,Bit
UG01_Comandos.Reserva_20719,UG01,1x,20719,,Bit
UG01_Comandos.Reserva_20720,UG01,1x,20720,,Bit
UG01_Comandos.QTA_Emergencia_Remota,UG01,1x,20721,,Bit
UG01_Comandos.QTA_Comporta_Fechada,UG01,1x,20722,,Bit
UG01_Comandos.QTA_Comporta_Aberta,UG01,1x,20723,,Bit
UG01_Comandos.QTA_Comporta_Abrindo,UG01,1x,20724,,Bit
UG01_Comandos.QTA_Comporta_Fechando,UG01,1x,20725,,Bit
UG01_Comandos.QTA_Comporta_Cracking,UG01,1x,20726,,Bit
UG01_Comandos.QTA_Comporta_Reposicao,UG01,1x,20727,,Bit
UG01_Comandos.QTA_ComportaTravadaTimeOut,UG01,1x,20728,,Bit
UG01_Comandos.QTA_Bomba01_Ligada,UG01,1x,20729,,Bit
UG01_Comandos.QTA_Bomba01_TRIP,UG01,1x,20730,,Bit
UG01_Comandos.QTA_Bomba02_Ligada,UG01,1x,20731,,Bit
UG01_Comandos.QTA_Bomba02_TRIP,UG01,1x,20732,,Bit
UG01_Comandos.QTA_Falha_Comunicacao,UG01,1x,20733,,Bit
UG01_Comandos.QTA_Bomba03_Ligada,UG01,1x,20734,,Bit
UG01_Comandos.QTA_Bomba03_TRIP,UG01,1x,20735,,Bit
UG01_Comandos.Reserva_20736,UG01,1x,20736,,Bit
UG01_Comandos.Reserva_20737,UG01,1x,20737,,Bit
UG01_Comandos.Reserva_20738,UG01,1x,20738,,Bit
UG01_Comandos.Reserva_20739,UG01,1x,20739,,Bit
UG01_Comandos.Reserva_20740,UG01,1x,20740,,Bit
UG01_Comandos.Reserva_20741,UG01,1x,20741,,Bit
UG01_Comandos.Reserva_20742,UG01,1x,20742,,Bit
UG01_Comandos.Reserva_20743,UG01,1x,20743,,Bit
UG01_Comandos.Reserva_20744,UG01,1x,20744,,Bit
UG01_Comandos.Reserva_20745,UG01,1x,20745,,Bit
UG01_Comandos.Reserva_20746,UG01,1x,20746,,Bit
UG01_Comandos.Reserva_20747,UG01,1x,20747,,Bit
UG01_Comandos.Reserva_20748,UG01,1x,20748,,Bit
UG01_Comandos.Reserva_20749,UG01,1x,20749,,Bit
UG01_Comandos.Reserva_20750,UG01,1x,20750,,Bit
UG01_Comandos.Reserva_20751,UG01,1x,20751,,Bit
UG01_Comandos.Reserva_20752,UG01,1x,20752,,Bit
UG01_Comandos.PSA_Emergencia,UG01,1x,20753,,Bit
UG01_Comandos.PSA_NivelEmergenciaPoco,UG01,1x,20754,,Bit
UG01_Comandos.PSA_Falha_Comunicacao,UG01,1x,20755,,Bit
UG01_Comandos.Reserva_20756,UG01,1x,20756,,Bit
UG01_Comandos.Reserva_20757,UG01,1x,20757,,Bit
UG01_Comandos.Reserva_20758,UG01,1x,20758,,Bit
UG01_Comandos.Reserva_20759,UG01,1x,20759,,Bit
UG01_Comandos.Reserva_20760,UG01,1x,20760,,Bit
UG01_Comandos.Reserva_20761,UG01,1x,20761,,Bit
UG01_Comandos.Reserva_20762,UG01,1x,20762,,Bit
UG01_Comandos.Reserva_20763,UG01,1x,20763,,Bit
UG01_Comandos.Reserva_20764,UG01,1x,20764,,Bit
UG01_Comandos.Reserva_20765,UG01,1x,20765,,Bit
UG01_Comandos.Reserva_20766,UG01,1x,20766,,Bit
UG01_Comandos.Reserva_20767,UG01,1x,20767,,Bit
UG01_Comandos.Reserva_20768,UG01,1x,20768,,Bit
UG01_Status.Operacao_Emergencia_Local,UG01,1x,20289,,Bit
UG01_Status.Operacao_Emergencia_SuperSEP,UG01,1x,20290,,Bit
UG01_Status.Operacao_Emergencia_UHRV,UG01,1x,20291,,Bit
UG01_Status.Operacao_Emergencia_UHLM,UG01,1x,20292,,Bit
UG01_Status.Operacao_ModoAuto,UG01,1x,20293,,Bit
UG01_Status.Operacao_ModoManual,UG01,1x,20294,,Bit
UG01_Status.Operacao_PartidaReligamento,UG01,1x,20295,,Bit
UG01_Status.Operacao_PartidaManual,UG01,1x,20296,,Bit
UG01_Status.Operacao_ParadaTripAgua,UG01,1x,20297,,Bit
UG01_Status.Operacao_ParadaTripEletrico,UG01,1x,20298,,Bit
UG01_Status.Operacao_ParadaTripMecanico,UG01,1x,20299,,Bit
UG01_Status.Operacao_ParadaTripHidraulico,UG01,1x,20300,,Bit
UG01_Status.Operacao_ParadaNormal,UG01,1x,20301,,Bit
UG01_Status.Operacao_ParadaEmergenciaLocal,UG01,1x,20302,,Bit
UG01_Status.Operacao_ParadaEmergenciaSuperSEP,UG01,1x,20303,,Bit
UG01_Status.Operacao_ParadaEmergenciaUHRV,UG01,1x,20304,,Bit
UG01_Status.Operacao_ParadaEmergenciaUHLM,UG01,1x,20305,,Bit
UG01_Status.Operacao_ParadaAbertura52G,UG01,1x,20306,,Bit
UG01_Status.Operacao_ParadaInfoValida,UG01,1x,20307,,Bit
UG01_Status.Operacao_BloqueioAtuado,UG01,1x,20308,,Bit
UG01_Status.Operacao_PresencaTensaoSA,UG01,1x,20309,,Bit
UG01_Status.Reserva_20310,UG01,1x,20310,,Bit
UG01_Status.Reserva_20311,UG01,1x,20311,,Bit
UG01_Status.Reserva_20312,UG01,1x,20312,,Bit
UG01_Status.Reserva_20313,UG01,1x,20313,,Bit
UG01_Status.Reserva_20314,UG01,1x,20314,,Bit
UG01_Status.Reserva_20315,UG01,1x,20315,,Bit
UG01_Status.Reserva_20316,UG01,1x,20316,,Bit
UG01_Status.Reserva_20317,UG01,1x,20317,,Bit
UG01_Status.Reserva_20318,UG01,1x,20318,,Bit
UG01_Status.Reserva_20319,UG01,1x,20319,,Bit
UG01_Status.Reserva_20320,UG01,1x,20320,,Bit
UG01_Status.ModoAuto_AlvoUP,UG01,1x,20321,,Bit
UG01_Status.ModoAuto_AlvoUPGM,UG01,1x,20322,,Bit
UG01_Status.ModoAuto_AlvoUMD,UG01,1x,20323,,Bit
UG01_Status.ModoAuto_AlvoUPS,UG01,1x,20324,,Bit
UG01_Status.ModoAuto_AlvoUS,UG01,1x,20325,,Bit
UG01_Status.ModoAuto_UP,UG01,1x,20326,,Bit
UG01_Status.ModoAuto_UPGM,UG01,1x,20327,,Bit
UG01_Status.ModoAuto_UMD,UG01,1x,20328,,Bit
UG01_Status.ModoAuto_UPS,UG01,1x,20329,,Bit
UG01_Status.ModoAuto_US,UG01,1x,20330,,Bit
UG01_Status.ModoAuto_Transicao,UG01,1x,20331,,Bit
UG01_Status.ModoAuto_TransicaoUPtoUPGM,UG01,1x,20332,,Bit
UG01_Status.ModoAuto_TransicaoUPGMtoUMD,UG01,1x,20333,,Bit
UG01_Status.ModoAuto_TransicaoUMDtoUPS,UG01,1x,20334,,Bit
UG01_Status.ModoAuto_TransicaoUPStoUS,UG01,1x,20335,,Bit
UG01_Status.ModoAuto_TransicaoUStoUPS,UG01,1x,20336,,Bit
UG01_Status.ModoAuto_TransicaoUPStoUMD,UG01,1x,20337,,Bit
UG01_Status.ModoAuto_TransicaoUMDtoUPGM,UG01,1x,20338,,Bit
UG01_Status.ModoAuto_TransicaoUPGMtoUP,UG01,1x,20339,,Bit
UG01_Status.Reserva_28340,UG01,1x,20340,,Bit
UG01_Status.Reserva_28341,UG01,1x,20341,,Bit
UG01_Status.Reserva_28342,UG01,1x,20342,,Bit
UG01_Status.Reserva_28343,UG01,1x,20343,,Bit
UG01_Status.Reserva_28344,UG01,1x,20344,,Bit
UG01_Status.Reserva_28345,UG01,1x,20345,,Bit
UG01_Status.Reserva_28346,UG01,1x,20346,,Bit
UG01_Status.Reserva_28347,UG01,1x,20347,,Bit
UG01_Status.Reserva_28348,UG01,1x,20348,,Bit
UG01_Status.Reserva_13149,UG01,1x,20349,,Bit
UG01_Status.Reserva_28350,UG01,1x,20350,,Bit
UG01_Status.Reserva_28351,UG01,1x,20351,,Bit
UG01_Status.Reserva_28352,UG01,1x,20352,,Bit
UG01_Status.CtrlP_Status,UG01,1x,20353,,Bit
UG01_Status.CtrlP_Religamento,UG01,1x,20354,,Bit
UG01_Status.CtrlQ_ModoFP,UG01,1x,20355,,Bit
UG01_Status.CtrlQ_ModoVAr,UG01,1x,20356,,Bit
UG01_Status.Reserva_20357,UG01,1x,20357,,Bit
UG01_Status.Reserva_20358,UG01,1x,20358,,Bit
UG01_Status.Reserva_20359,UG01,1x,20359,,Bit
UG01_Status.Reserva_20360,UG01,1x,20360,,Bit
UG01_Status.Reserva_20361,UG01,1x,20361,,Bit
UG01_Status.Reserva_20362,UG01,1x,20362,,Bit
UG01_Status.Reserva_20363,UG01,1x,20363,,Bit
UG01_Status.Reserva_20364,UG01,1x,20364,,Bit
UG01_Status.Reserva_20365,UG01,1x,20365,,Bit
UG01_Status.Reserva_20366,UG01,1x,20366,,Bit
UG01_Status.Reserva_20367,UG01,1x,20367,,Bit
UG01_Status.Reserva_20368,UG01,1x,20368,,Bit
UG01_Status.UHLM_Ligada,UG01,1x,20369,,Bit
UG01_Status.UHLM_Desligada,UG01,1x,20370,,Bit
UG01_Status.UHLM_Operacional,UG01,1x,20371,,Bit
UG01_Status.UHLM_Bomba01_Status,UG01,1x,20372,,Bit
UG01_Status.UHLM_Bomba02_Status,UG01,1x,20373,,Bit
UG01_Status.UHLM_Bomba03_Status,UG01,1x,20374,,Bit
UG01_Status.UHLM_Bomba04_Status,UG01,1x,20375,,Bit
UG01_Status.UHLM_Bomba05_Status,UG01,1x,20376,,Bit
UG01_Status.UHLM_Bomba01_Trip,UG01,1x,20377,,Bit
UG01_Status.UHLM_Bomba02_Trip,UG01,1x,20378,,Bit
UG01_Status.UHLM_Bomba03_Trip,UG01,1x,20379,,Bit
UG01_Status.UHLM_Bomba04_Trip,UG01,1x,20380,,Bit
UG01_Status.UHLM_Bomba05_Trip,UG01,1x,20381,,Bit
UG01_Status.UHLM_Fluxo01_TrocrCalor,UG01,1x,20382,,Bit
UG01_Status.UHLM_Fluxo02_TrocrCalor,UG01,1x,20383,,Bit
UG01_Status.UHLM_Fluxo03_TrocrCalor,UG01,1x,20384,,Bit
UG01_Status.UHLM_Fluxo04_TrocrCalor,UG01,1x,20385,,Bit
UG01_Status.UHLM_Fluxo05_TrocrCalor,UG01,1x,20386,,Bit
UG01_Status.UHLM_FluxoOleo_Mancal01,UG01,1x,20387,,Bit
UG01_Status.UHLM_FluxoOleo_Mancal02,UG01,1x,20388,,Bit
UG01_Status.UHLM_FluxoOleo_Mancal03,UG01,1x,20389,,Bit
UG01_Status.UHLM_FluxoOleo_Mancal04,UG01,1x,20390,,Bit
UG01_Status.UHLM_FluxoOleo_Mancal05,UG01,1x,20391,,Bit
UG01_Status.UHLM_Pressostato01_Linha,UG01,1x,20392,,Bit
UG01_Status.UHLM_Pressostato02_Linha,UG01,1x,20393,,Bit
UG01_Status.UHLM_Pressostato03_Linha,UG01,1x,20394,,Bit
UG01_Status.UHLM_Pressostato04_Linha,UG01,1x,20395,,Bit
UG01_Status.UHLM_Pressostato05_Linha,UG01,1x,20396,,Bit
UG01_Status.UHLM_FiltroOleo01_Sujo,UG01,1x,20397,,Bit
UG01_Status.UHLM_FiltroOleo02_Sujo,UG01,1x,20398,,Bit
UG01_Status.UHLM_FiltroOleo03_Sujo,UG01,1x,20399,,Bit
UG01_Status.UHLM_FiltroOleo04_Sujo,UG01,1x,20400,,Bit
UG01_Status.UHLM_FiltroOleo05_Sujo,UG01,1x,20401,,Bit
UG01_Status.UHLM_NivelMaximo01_Oleo,UG01,1x,20402,,Bit
UG01_Status.UHLM_NivelMaximo02_Oleo,UG01,1x,20403,,Bit
UG01_Status.UHLM_NivelMaximo03_Oleo,UG01,1x,20404,,Bit
UG01_Status.UHLM_NivelMinimo01_Oleo,UG01,1x,20405,,Bit
UG01_Status.UHLM_NivelMinimo02_Oleo,UG01,1x,20406,,Bit
UG01_Status.UHLM_NivelMinimo03_Oleo,UG01,1x,20407,,Bit
UG01_Status.UHLM_ResAquec_Operacional,UG01,1x,20408,,Bit
UG01_Status.UHLM_ResAquec_Ligada,UG01,1x,20409,,Bit
UG01_Status.UHLM_ResAquec_Desligada,UG01,1x,20410,,Bit
UG01_Status.UHLM_ResAquec_Trip,UG01,1x,20411,,Bit
UG01_Status.TrocCalor_Bomba01_Status,UG01,1x,20412,,Bit
UG01_Status.TrocCalor_Bomba02_Status,UG01,1x,20413,,Bit
UG01_Status.TrocCalor_Bomba03_Status,UG01,1x,20414,,Bit
UG01_Status.TrocCalor_Bomba04_Status,UG01,1x,20415,,Bit
