UG03_Comandos.Ctrl_Modo_Manual_Habilitar,UG03,1x,12291,,Bit
UG04_Comandos.Ctrl_Modo_Manual_Habilitar,UG04,1x,12291,,Bit
UG01_Comandos.Ctrl_Modo_Manual_Desabilitar,UG01,1x,12292,,Bit
UG02_Comandos.Ctrl_Modo_Manual_Desabilitar,UG02,1x,12292,,Bit
UG03_Comandos.Ctrl_Modo_Manual_Desabilitar,UG03,1x,12292,,Bit
UG04_Comandos.Ctrl_Modo_Manual_Desabilitar,UG04,1x,12292,,Bit
UG01_Comandos.Ctrl_Modo_Automatico_Habilitar,UG01,1x,12293,,Bit
UG02_Comandos.Ctrl_Modo_Automatico_Habilitar,UG02,1x,12293,,Bit
UG03_Comandos.Ctrl_Modo_Automatico_Habilitar,UG03,1x,12293,,Bit
UG04_Comandos.Ctrl_Modo_Automatico_Habilitar,UG04,1x,12293,,Bit
UG01_Comandos.Ctrl_Modo_Automatico_Desabilitar,UG01,1x,12294,,Bit
UG02_Comandos.Ctrl_Modo_Automatico_Desabilitar,UG02,1x,12294,,Bit
UG03_Comandos.Ctrl_Modo_Automatico_Desabilitar,UG03,1x,12294,,Bit
UG04_Comandos.Ctrl_Modo_Automatico_Desabilitar,UG04,1x,12294,,Bit
UG01_Comandos.Reserva_12995,UG01,1x,12295,,Bit
UG02_Comandos.Reserva_12995,UG02,1x,12295,,Bit
UG03_Comandos.Reserva_12995,UG03,1x,12295,,Bit
UG04_Comandos.Reserva_12995,UG04,1x,12295,,Bit
UG01_Comandos.Reserva_12996,UG01,1x,12296,,Bit
UG02_Comandos.Reserva_12996,UG02,1x,12296,,Bit
UG03_Comandos.Reserva_12996,UG03,1x,12296,,Bit
UG04_Comandos.Reserva_12996,UG04,1x,12296,,Bit
UG01_Comandos.Reserva_12997,UG01,1x,12297,,Bit
UG02_Comandos.Reserva_12997,UG02,1x,12297,,Bit
UG03_Comandos.Reserva_12997,UG03,1x,12297,,Bit
UG04_Comandos.Reserva_12997,UG04,1x,12297,,Bit
UG01_Comandos.Reserva_12998,UG01,1x,12298,,Bit
UG02_Comandos.Reserva_12998,UG02,1x,12298,,Bit
UG03_Comandos.Reserva_12998,UG03,1x,12298,,Bit
UG04_Comandos.Reserva_12998,UG04,1x,12298,,Bit
UG01_Comandos.Reserva_12999,UG01,1x,12299,,Bit
UG02_Comandos.Reserva_12999,UG02,1x,12299,,Bit
UG03_Comandos.Reserva_12999,UG03,1x,12299,,Bit
UG04_Comandos.Reserva_12999,UG04,1x,12299,,Bit
UG01_Comandos.Reserva_12300,UG01,1x,12300,,Bit
UG02_Comandos.Reserva_12300,UG02,1x,12300,,Bit
UG03_Comandos.Reserva_12300,UG03,1x,12300,,Bit
UG04_Comandos.Reserva_12300,UG04,1x,12300,,Bit
UG01_Comandos.Reserva_12301,UG01,1x,12301,,Bit
UG02_Comandos.Reserva_12301,UG02,1x,12301,,Bit
UG03_Comandos.Reserva_12301,UG03,1x,12301,,Bit
UG04_Comandos.Reserva_12301,UG04,1x,12301,,Bit
UG01_Comandos.Reserva_12302,UG01,1x,12302,,Bit
UG02_Comandos.Reserva_12302,UG02,1x,12302,,Bit
UG03_Comandos.Reserva_12302,UG03,1x,12302,,Bit
UG04_Comandos.Reserva_12302,UG04,1x,12302,,Bit
UG01_Comandos.Reserva_12303,UG01,1x,12303,,Bit
UG02_Comandos.Reserva_12303,UG02,1x,12303,,Bit
UG03_Comandos.Reserva_12303,UG03,1x,12303,,Bit
UG04_Comandos.Reserva_12303,UG04,1x,12303,,Bit
UG01_Comandos.Reserva_12304,UG01,1x,12304,,Bit
UG02_Comandos.Reserva_12304,UG02,1x,12304,,Bit
UG03_Comandos.Reserva_12304,UG03,1x,12304,,Bit
UG04_Comandos.Reserva_12304,UG04,1x,12304,,Bit
UG01_Comandos.ModoAuto_Reset,UG01,1x,12305,,Bit
UG02_Comandos.ModoAuto_Reset,UG02,1x,12305,,Bit
UG03_Comandos.ModoAuto_Reset,UG03,1x,12305,,Bit
UG04_Comandos.ModoAuto_Reset,UG04,1x,12305,,Bit
UG01_Comandos.ModoAuto_SelecionaAlvoUP,UG01,1x,12306,,Bit
UG02_Comandos.ModoAuto_SelecionaAlvoUP,UG02,1x,12306,,Bit
UG03_Comandos.ModoAuto_SelecionaAlvoUP,UG03,1x,12306,,Bit
UG04_Comandos.ModoAuto_SelecionaAlvoUP,UG04,1x,12306,,Bit
UG01_Comandos.ModoAuto_SelecionaAlvoUPGM,UG01,1x,12307,,Bit
UG02_Comandos.ModoAuto_SelecionaAlvoUPGM,UG02,1x,12307,,Bit
UG03_Comandos.ModoAuto_SelecionaAlvoUPGM,UG03,1x,12307,,Bit
UG04_Comandos.ModoAuto_SelecionaAlvoUPGM,UG04,1x,12307,,Bit
UG01_Comandos.ModoAuto_SelecionaAlvoUMD,UG01,1x,12308,,Bit
UG02_Comandos.ModoAuto_SelecionaAlvoUMD,UG02,1x,12308,,Bit
UG03_Comandos.ModoAuto_SelecionaAlvoUMD,UG03,1x,12308,,Bit
UG04_Comandos.ModoAuto_SelecionaAlvoUMD,UG04,1x,12308,,Bit
UG01_Comandos.ModoAuto_SelecionaAlvoUPS,UG01,1x,12309,,Bit
UG02_Comandos.ModoAuto_SelecionaAlvoUPS,UG02,1x,12309,,Bit
UG03_Comandos.ModoAuto_SelecionaAlvoUPS,UG03,1x,12309,,Bit
UG04_Comandos.ModoAuto_SelecionaAlvoUPS,UG04,1x,12309,,Bit
UG01_Comandos.ModoAuto_SelecionaAlvoUS,UG01,1x,12310,,Bit
UG02_Comandos.ModoAuto_SelecionaAlvoUS,UG02,1x,12310,,Bit
UG03_Comandos.ModoAuto_SelecionaAlvoUS,UG03,1x,12310,,Bit
UG04_Comandos.ModoAuto_SelecionaAlvoUS,UG04,1x,12310,,Bit
UG01_Comandos.Reserva_12311,UG01,1x,12311,,Bit
UG02_Comandos.Reserva_12311,UG02,1x,12311,,Bit
UG03_Comandos.Reserva_12311,UG03,1x,12311,,Bit
UG04_Comandos.Reserva_12311,UG04,1x,12311,,Bit
UG01_Comandos.Reserva_12312,UG01,1x,12312,,Bit
UG02_Comandos.Reserva_12312,UG02,1x,12312,,Bit
UG03_Comandos.Reserva_12312,UG03,1x,12312,,Bit
UG04_Comandos.Reserva_12312,UG04,1x,12312,,Bit
UG01_Comandos.Reserva_12313,UG01,1x,12313,,Bit
UG02_Comandos.Reserva_12313,UG02,1x,12313,,Bit
UG03_Comandos.Reserva_12313,UG03,1x,12313,,Bit
UG04_Comandos.Reserva_12313,UG04,1x,12313,,Bit
UG01_Comandos.Reserva_12314,UG01,1x,12314,,Bit
UG02_Comandos.Reserva_12314,UG02,1x,12314,,Bit
UG03_Comandos.Reserva_12314,UG03,1x,12314,,Bit
UG04_Comandos.Reserva_12314,UG04,1x,12314,,Bit
UG01_Comandos.Reserva_12315,UG01,1x,12315,,Bit
UG02_Comandos.Reserva_12315,UG02,1x,12315,,Bit
UG03_Comandos.Reserva_12315,UG03,1x,12315,,Bit
UG04_Comandos.Reserva_12315,UG04,1x,12315,,Bit
UG01_Comandos.Reserva_12316,UG01,1x,12316,,Bit
UG02_Comandos.Reserva_12316,UG02,1x,12316,,Bit
UG03_Comandos.Reserva_12316,UG03,1x,12316,,Bit
UG04_Comandos.Reserva_12316,UG04,1x,12316,,Bit
UG01_Comandos.Reserva_12317,UG01,1x,12317,,Bit
UG02_Comandos.Reserva_12317,UG02,1x,12317,,Bit
UG03_Comandos.Reserva_12317,UG03,1x,12317,,Bit
UG04_Comandos.Reserva_12317,UG04,1x,12317,,Bit
UG01_Comandos.Reserva_12318,UG01,1x,12318,,Bit
UG02_Comandos.Reserva_12318,UG02,1x,12318,,Bit
UG03_Comandos.Reserva_12318,UG03,1x,12318,,Bit
UG04_Comandos.Reserva_12318,UG04,1x,12318,,Bit
UG01_Comandos.Reserva_12319,UG01,1x,12319,,Bit
UG02_Comandos.Reserva_12319,UG02,1x,12319,,Bit
UG03_Comandos.Reserva_12319,UG03,1x,12319,,Bit
UG04_Comandos.Reserva_12319,UG04,1x,12319,,Bit
UG01_Comandos.Reserva_12320,UG01,1x,12320,,Bit
UG02_Comandos.Reserva_12320,UG02,1x,12320,,Bit
UG03_Comandos.Reserva_12320,UG03,1x,12320,,Bit
UG04_Comandos.Reserva_12320,UG04,1x,12320,,Bit
UG01_Comandos.CtrlP_Ligar,UG01,1x,12321,,Bit
UG02_Comandos.CtrlP_Ligar,UG02,1x,12321,,Bit
UG03_Comandos.CtrlP_Ligar,UG03,1x,12321,,Bit
UG04_Comandos.CtrlP_Ligar,UG04,1x,12321,,Bit
UG01_Comandos.CtrlP_Desligar,UG01,1x,12322,,Bit
UG02_Comandos.CtrlP_Desligar,UG02,1x,12322,,Bit
UG03_Comandos.CtrlP_Desligar,UG03,1x,12322,,Bit
UG04_Comandos.CtrlP_Desligar,UG04,1x,12322,,Bit
UG01_Comandos.CtrlP_ReligamentoLigar,UG01,1x,12323,,Bit
UG02_Comandos.CtrlP_ReligamentoLigar,UG02,1x,12323,,Bit
UG03_Comandos.CtrlP_ReligamentoLigar,UG03,1x,12323,,Bit
UG04_Comandos.CtrlP_ReligamentoLigar,UG04,1x,12323,,Bit
UG01_Comandos.CtrlP_ReligamentoDesligar,UG01,1x,12324,,Bit
UG02_Comandos.CtrlP_ReligamentoDesligar,UG02,1x,12324,,Bit
UG03_Comandos.CtrlP_ReligamentoDesligar,UG03,1x,12324,,Bit
UG04_Comandos.CtrlP_ReligamentoDesligar,UG04,1x,12324,,Bit
UG01_Comandos.CtrlQ_ModoFPLigar,UG01,1x,12325,,Bit
UG02_Comandos.CtrlQ_ModoFPLigar,UG02,1x,12325,,Bit
UG03_Comandos.CtrlQ_ModoFPLigar,UG03,1x,12325,,Bit
UG04_Comandos.CtrlQ_ModoFPLigar,UG04,1x,12325,,Bit
UG01_Comandos.CtrlQ_ModoFPDesligar,UG01,1x,12326,,Bit
UG02_Comandos.CtrlQ_ModoFPDesligar,UG02,1x,12326,,Bit
UG03_Comandos.CtrlQ_ModoFPDesligar,UG03,1x,12326,,Bit
UG04_Comandos.CtrlQ_ModoFPDesligar,UG04,1x,12326,,Bit
UG01_Comandos.CtrlQ_ModoVARLigar,UG01,1x,12327,,Bit
UG02_Comandos.CtrlQ_ModoVARLigar,UG02,1x,12327,,Bit
UG03_Comandos.CtrlQ_ModoVARLigar,UG03,1x,12327,,Bit
UG04_Comandos.CtrlQ_ModoVARLigar,UG04,1x,12327,,Bit
UG01_Comandos.CtrlQ_ModoVARDesligar,UG01,1x,12328,,Bit
UG02_Comandos.CtrlQ_ModoVARDesligar,UG02,1x,12328,,Bit
UG03_Comandos.CtrlQ_ModoVARDesligar,UG03,1x,12328,,Bit
UG04_Comandos.CtrlQ_ModoVARDesligar,UG04,1x,12328,,Bit
UG01_Comandos.CtrlU_CmdModoReativo,UG01,1x,12329,,Bit
UG02_Comandos.CtrlU_CmdModoReativo,UG02,1x,12329,,Bit
UG03_Comandos.CtrlU_CmdModoReativo,UG03,1x,12329,,Bit
UG04_Comandos.CtrlU_CmdModoReativo,UG04,1x,12329,,Bit
UG01_Comandos.CtrlU_CmdModoFP,UG01,1x,12330,,Bit
UG02_Comandos.CtrlU_CmdModoFP,UG02,1x,12330,,Bit
UG03_Comandos.CtrlU_CmdModoFP,UG03,1x,12330,,Bit
UG04_Comandos.CtrlU_CmdModoFP,UG04,1x,12330,,Bit
UG01_Comandos.CtrlU_CmdModoManual,UG01,1x,12331,,Bit
UG02_Comandos.CtrlU_CmdModoManual,UG02,1x,12331,,Bit
UG03_Comandos.CtrlU_CmdModoManual,UG03,1x,12331,,Bit
UG04_Comandos.CtrlU_CmdModoManual,UG04,1x,12331,,Bit
UG01_Comandos.Reserva_12332,UG01,1x,12332,,Bit
UG02_Comandos.Reserva_12332,UG02,1x,12332,,Bit
UG03_Comandos.Reserva_12332,UG03,1x,12332,,Bit
UG04_Comandos.Reserva_12332,UG04,1x,12332,,Bit
UG01_Comandos.Reserva_12333,UG01,1x,12333,,Bit
UG02_Comandos.Reserva_12333,UG02,1x,12333,,Bit
UG03_Comandos.Reserva_12333,UG03,1x,12333,,Bit
UG04_Comandos.Reserva_12333,UG04,1x,12333,,Bit
UG01_Comandos.Reserva_12334,UG01,1x,12334,,Bit
UG02_Comandos.Reserva_12334,UG02,1x,12334,,Bit
UG03_Comandos.Reserva_12334,UG03,1x,12334,,Bit
UG04_Comandos.Reserva_12334,UG04,1x,12334,,Bit
UG01_Comandos.Reserva_12335,UG01,1x,12335,,Bit
UG02_Comandos.Reserva_12335,UG02,1x,12335,,Bit
UG03_Comandos.Reserva_12335,UG03,1x,12335,,Bit
UG04_Comandos.Reserva_12335,UG04,1x,12335,,Bit
UG01_Comandos.Reserva_12336,UG01,1x,12336,,Bit
UG02_Comandos.Reserva_12336,UG02,1x,12336,,Bit
UG03_Comandos.Reserva_12336,UG03,1x,12336,,Bit
UG04_Comandos.Reserva_12336,UG04,1x,12336,,Bit
UG01_Comandos.Reserva_12337,UG01,1x,12337,,Bit
UG02_Comandos.Reserva_12337,UG02,1x,12337,,Bit
UG03_Comandos.Reserva_12337,UG03,1x,12337,,Bit
UG04_Comandos.Reserva_12337,UG04,1x,12337,,Bit
UG01_Comandos.Reserva_12338,UG01,1x,12338,,Bit
UG02_Comandos.Reserva_12338,UG02,1x,12338,,Bit
UG03_Comandos.Reserva_12338,UG03,1x,12338,,Bit
UG04_Comandos.Reserva_12338,UG04,1x,12338,,Bit
UG01_Comandos.Reserva_12339,UG01,1x,12339,,Bit
UG02_Comandos.Reserva_12339,UG02,1x,12339,,Bit
UG03_Comandos.Reserva_12339,UG03,1x,12339,,Bit
UG04_Comandos.Reserva_12339,UG04,1x,12339,,Bit
UG01_Comandos.Reserva_12340,UG01,1x,12340,,Bit
UG02_Comandos.Reserva_12340,UG02,1x,12340,,Bit
UG03_Comandos.Reserva_12340,UG03,1x,12340,,Bit
UG04_Comandos.Reserva_12340,UG04,1x,12340,,Bit
UG01_Comandos.Reserva_12341,UG01,1x,12341,,Bit
UG02_Comandos.Reserva_12341,UG02,1x,12341,,Bit
UG03_Comandos.Reserva_12341,UG03,1x,12341,,Bit
UG04_Comandos.Reserva_12341,UG04,1x,12341,,Bit
UG01_Comandos.Reserva_12342,UG01,1x,12342,,Bit
UG02_Comandos.Reserva_12342,UG02,1x,12342,,Bit
UG03_Comandos.Reserva_12342,UG03,1x,12342,,Bit
UG04_Comandos.Reserva_12342,UG04,1x,12342,,Bit
UG01_Comandos.Reserva_12343,UG01,1x,12343,,Bit
UG02_Comandos.Reserva_12343,UG02,1x,12343,,Bit
UG03_Comandos.Reserva_12343,UG03,1x,12343,,Bit
UG04_Comandos.Reserva_12343,UG04,1x,12343,,Bit
UG01_Comandos.Reserva_12344,UG01,1x,12344,,Bit
UG02_Comandos.Reserva_12344,UG02,1x,12344,,Bit
UG03_Comandos.Reserva_12344,UG03,1x,12344,,Bit
UG04_Comandos.Reserva_12344,UG04,1x,12344,,Bit
UG01_Comandos.Reserva_12345,UG01,1x,12345,,Bit
UG02_Comandos.Reserva_12345,UG02,1x,12345,,Bit
UG03_Comandos.Reserva_12345,UG03,1x,12345,,Bit
UG04_Comandos.Reserva_12345,UG04,1x,12345,,Bit
UG01_Comandos.Reserva_12346,UG01,1x,12346,,Bit
UG02_Comandos.Reserva_12346,UG02,1x,12346,,Bit
UG03_Comandos.Reserva_12346,UG03,1x,12346,,Bit
UG04_Comandos.Reserva_12346,UG04,1x,12346,,Bit
UG01_Comandos.Reserva_12347,UG01,1x,12347,,Bit
UG02_Comandos.Reserva_12347,UG02,1x,12347,,Bit
UG03_Comandos.Reserva_12347,UG03,1x,12347,,Bit
UG04_Comandos.Reserva_12347,UG04,1x,12347,,Bit
UG01_Comandos.Reserva_12348,UG01,1x,12348,,Bit
UG02_Comandos.Reserva_12348,UG02,1x,12348,,Bit
UG03_Comandos.Reserva_12348,UG03,1x,12348,,Bit
UG04_Comandos.Reserva_12348,UG04,1x,12348,,Bit
UG01_Comandos.Reserva_12349,UG01,1x,12349,,Bit
UG02_Comandos.Reserva_12349,UG02,1x,12349,,Bit
UG03_Comandos.Reserva_12349,UG03,1x,12349,,Bit
UG04_Comandos.Reserva_12349,UG04,1x,12349,,Bit
UG01_Comandos.Reserva_12350,UG01,1x,12350,,Bit
UG02_Comandos.Reserva_12350,UG02,1x,12350,,Bit
UG03_Comandos.Reserva_12350,UG03,1x,12350,,Bit
UG04_Comandos.Reserva_12350,UG04,1x,12350,,Bit
UG01_Comandos.Reserva_12351,UG01,1x,12351,,Bit
UG02_Comandos.Reserva_12351,UG02,1x,12351,,Bit
UG03_Comandos.Reserva_12351,UG03,1x,12351,,Bit
UG04_Comandos.Reserva_12351,UG04,1x,12351,,Bit
UG01_Comandos.Reserva_12352,UG01,1x,12352,,Bit
UG02_Comandos.Reserva_12352,UG02,1x,12352,,Bit
UG03_Comandos.Reserva_12352,UG03,1x,12352,,Bit
UG04_Comandos.Reserva_12352,UG04,1x,12352,,Bit
UG01_Comandos.UHLM_Bomba01_Ligar,UG01,1x,12353,,Bit
UG02_Comandos.UHLM_Bomba01_Ligar,UG02,1x,12353,,Bit
UG03_Comandos.UHLM_Bomba01_Ligar,UG03,1x,12353,,Bit
UG04_Comandos.UHLM_Bomba01_Ligar,UG04,1x,12353,,Bit
UG01_Comandos.UHLM_Bomba01_Desligar,UG01,1x,12354,,Bit
UG02_Comandos.UHLM_Bomba01_Desligar,UG02,1x,12354,,Bit
UG03_Comandos.UHLM_Bomba01_Desligar,UG03,1x,12354,,Bit
UG04_Comandos.UHLM_Bomba01_Desligar,UG04,1x,12354,,Bit
UG01_Comandos.UHLM_Bomba02_Ligar,UG01,1x,12355,,Bit
UG02_Comandos.UHLM_Bomba02_Ligar,UG02,1x,12355,,Bit
UG03_Comandos.UHLM_Bomba02_Ligar,UG03,1x,12355,,Bit
UG04_Comandos.UHLM_Bomba02_Ligar,UG04,1x,12355,,Bit
UG01_Comandos.UHLM_Bomba02_Desligar,UG01,1x,12356,,Bit
UG02_Comandos.UHLM_Bomba02_Desligar,UG02,1x,12356,,Bit
UG03_Comandos.UHLM_Bomba02_Desligar,UG03,1x,12356,,Bit
UG04_Comandos.UHLM_Bomba02_Desligar,UG04,1x,12356,,Bit
UG01_Comandos.UHLM_ResAquec_Ligar,UG01,1x,12357,,Bit
UG02_Comandos.UHLM_ResAquec_Ligar,UG02,1x,12357,,Bit
UG03_Comandos.UHLM_ResAquec_Ligar,UG03,1x,12357,,Bit
UG04_Comandos.UHLM_ResAquec_Ligar,UG04,1x,12357,,Bit
UG01_Comandos.UHLM_ResAquec_Desligar,UG01,1x,12358,,Bit
UG02_Comandos.UHLM_ResAquec_Desligar,UG02,1x,12358,,Bit
UG03_Comandos.UHLM_ResAquec_Desligar,UG03,1x,12358,,Bit
UG04_Comandos.UHLM_ResAquec_Desligar,UG04,1x,12358,,Bit
UG01_Comandos.UHLM_TrocCalor_Bomba01_Ligar,UG01,1x,12359,,Bit
UG02_Comandos.UHLM_TrocCalor_Bomba01_Ligar,UG02,1x,12359,,Bit
UG03_Comandos.UHLM_TrocCalor_Bomba01_Ligar,UG03,1x,12359,,Bit
UG04_Comandos.UHLM_TrocCalor_Bomba01_Ligar,UG04,1x,12359,,Bit
UG01_Comandos.UHLM_TrocCalor_Bomba01_Desligar,UG01,1x,12360,,Bit
UG02_Comandos.UHLM_TrocCalor_Bomba01_Desligar,UG02,1x,12360,,Bit
UG03_Comandos.UHLM_TrocCalor_Bomba01_Desligar,UG03,1x,12360,,Bit
UG04_Comandos.UHLM_TrocCalor_Bomba01_Desligar,UG04,1x,12360,,Bit
UG01_Comandos.UHLM_Jacking_Ligar,UG01,1x,12361,,Bit
UG02_Comandos.UHLM_Jacking_Ligar,UG02,1x,12361,,Bit
UG03_Comandos.UHLM_Jacking_Ligar,UG03,1x,12361,,Bit
UG04_Comandos.UHLM_Jacking_Ligar,UG04,1x,12361,,Bit
UG01_Comandos.UHLM_Jacking_Desligar,UG01,1x,12362,,Bit
UG02_Comandos.UHLM_Jacking_Desligar,UG02,1x,12362,,Bit
UG03_Comandos.UHLM_Jacking_Desligar,UG03,1x,12362,,Bit
UG04_Comandos.UHLM_Jacking_Desligar,UG04,1x,12362,,Bit
UG01_Comandos.UHLM_SelecaoBomba01_Principal,UG01,1x,12363,,Bit
UG02_Comandos.UHLM_SelecaoBomba01_Principal,UG02,1x,12363,,Bit
UG03_Comandos.UHLM_SelecaoBomba01_Principal,UG03,1x,12363,,Bit
UG04_Comandos.UHLM_SelecaoBomba01_Principal,UG04,1x,12363,,Bit
UG01_Comandos.UHLM_SelecaoBomba02_Principal,UG01,1x,12364,,Bit
UG02_Comandos.UHLM_SelecaoBomba02_Principal,UG02,1x,12364,,Bit
UG03_Comandos.UHLM_SelecaoBomba02_Principal,UG03,1x,12364,,Bit
UG04_Comandos.UHLM_SelecaoBomba02_Principal,UG04,1x,12364,,Bit
UG01_Comandos.UHLM_RodizioManual,UG01,1x,12365,,Bit
UG02_Comandos.UHLM_RodizioManual,UG02,1x,12365,,Bit
UG03_Comandos.UHLM_RodizioManual,UG03,1x,12365,,Bit
UG04_Comandos.UHLM_RodizioManual,UG04,1x,12365,,Bit
UG01_Comandos.UHLM_RodizioAutomatico,UG01,1x,12366,,Bit
UG02_Comandos.UHLM_RodizioAutomatico,UG02,1x,12366,,Bit
UG03_Comandos.UHLM_RodizioAutomatico,UG03,1x,12366,,Bit
UG04_Comandos.UHLM_RodizioAutomatico,UG04,1x,12366,,Bit
UG01_Comandos.Reserva_12367,UG01,1x,12367,,Bit
UG02_Comandos.Reserva_12367,UG02,1x,12367,,Bit
UG03_Comandos.Reserva_12367,UG03,1x,12367,,Bit
UG04_Comandos.Reserva_12367,UG04,1x,12367,,Bit
UG01_Comandos.Reserva_12368,UG01,1x,12368,,Bit
UG02_Comandos.Reserva_12368,UG02,1x,12368,,Bit
UG03_Comandos.Reserva_12368,UG03,1x,12368,,Bit
UG04_Comandos.Reserva_12368,UG04,1x,12368,,Bit
UG01_Comandos.UHRV_Bomba01_Ligar,UG01,1x,12369,,Bit
UG02_Comandos.UHRV_Bomba01_Ligar,UG02,1x,12369,,Bit
UG03_Comandos.UHRV_Bomba01_Ligar,UG03,1x,12369,,Bit
UG04_Comandos.UHRV_Bomba01_Ligar,UG04,1x,12369,,Bit
UG01_Comandos.UHRV_Bomba01_Desligar,UG01,1x,12370,,Bit
UG02_Comandos.UHRV_Bomba01_Desligar,UG02,1x,12370,,Bit
UG03_Comandos.UHRV_Bomba01_Desligar,UG03,1x,12370,,Bit
UG04_Comandos.UHRV_Bomba01_Desligar,UG04,1x,12370,,Bit
UG01_Comandos.UHRV_Bomba02_Ligar,UG01,1x,12371,,Bit
UG02_Comandos.UHRV_Bomba02_Ligar,UG02,1x,12371,,Bit
UG03_Comandos.UHRV_Bomba02_Ligar,UG03,1x,12371,,Bit
UG04_Comandos.UHRV_Bomba02_Ligar,UG04,1x,12371,,Bit
UG01_Comandos.UHRV_Bomba02_Desligar,UG01,1x,12372,,Bit
UG02_Comandos.UHRV_Bomba02_Desligar,UG02,1x,12372,,Bit
UG03_Comandos.UHRV_Bomba02_Desligar,UG03,1x,12372,,Bit
UG04_Comandos.UHRV_Bomba02_Desligar,UG04,1x,12372,,Bit
UG01_Comandos.UHRV_ForcarPressurizacao,UG01,1x,12373,,Bit
UG02_Comandos.UHRV_ForcarPressurizacao,UG02,1x,12373,,Bit
UG03_Comandos.UHRV_ForcarPressurizacao,UG03,1x,12373,,Bit
UG04_Comandos.UHRV_ForcarPressurizacao,UG04,1x,12373,,Bit
UG01_Comandos.UHRV_ResAquec_Ligar,UG01,1x,12374,,Bit
UG02_Comandos.UHRV_ResAquec_Ligar,UG02,1x,12374,,Bit
UG03_Comandos.UHRV_ResAquec_Ligar,UG03,1x,12374,,Bit
UG04_Comandos.UHRV_ResAquec_Ligar,UG04,1x,12374,,Bit
UG01_Comandos.UHRV_ResAquec_Desligar,UG01,1x,12375,,Bit
UG02_Comandos.UHRV_ResAquec_Desligar,UG02,1x,12375,,Bit
UG03_Comandos.UHRV_ResAquec_Desligar,UG03,1x,12375,,Bit
UG04_Comandos.UHRV_ResAquec_Desligar,UG04,1x,12375,,Bit
UG01_Comandos.UHRV_SelecaoBomba01_Principal,UG01,1x,12376,,Bit
UG02_Comandos.UHRV_SelecaoBomba01_Principal,UG02,1x,12376,,Bit
UG03_Comandos.UHRV_SelecaoBomba01_Principal,UG03,1x,12376,,Bit
UG04_Comandos.UHRV_SelecaoBomba01_Principal,UG04,1x,12376,,Bit
UG01_Comandos.UHRV_SelecaoBomba02_Principal,UG01,1x,12377,,Bit
UG02_Comandos.UHRV_SelecaoBomba02_Principal,UG02,1x,12377,,Bit
UG03_Comandos.UHRV_SelecaoBomba02_Principal,UG03,1x,12377,,Bit
UG04_Comandos.UHRV_SelecaoBomba02_Principal,UG04,1x,12377,,Bit
